,Mes,Casos,Codigo,Descricao
0,2007-01-31,8,3101,3101 SUL
1,2007-02-28,19,3101,3101 SUL
2,2007-03-31,242,3101,3101 SUL
3,2007-04-30,306,3101,3101 SUL
4,2007-05-31,234,3101,3101 SUL
5,2007-06-30,52,3101,3101 SUL
6,2007-07-31,11,3101,3101 SUL
7,2007-08-31,3,3101,3101 SUL
8,2007-09-30,6,3101,3101 SUL
9,2007-10-31,7,3101,3101 SUL
10,2007-11-30,11,3101,3101 SUL
11,2007-12-31,5,3101,3101 SUL
12,2008-01-31,10,3101,3101 SUL
13,2008-02-29,14,3101,3101 SUL
14,2008-03-31,59,3101,3101 SUL
15,2008-04-30,90,3101,3101 SUL
16,2008-05-31,26,3101,3101 SUL
17,2008-06-30,1,3101,3101 SUL
18,2008-07-31,1,3101,3101 SUL
19,2008-08-31,0,3101,3101 SUL
20,2008-09-30,3,3101,3101 SUL
21,2008-10-31,1,3101,3101 SUL
22,2008-11-30,4,3101,3101 SUL
23,2008-12-31,5,3101,3101 SUL
24,2009-01-31,15,3101,3101 SUL
25,2009-02-28,4,3101,3101 SUL
26,2009-03-31,17,3101,3101 SUL
27,2009-04-30,12,3101,3101 SUL
28,2009-05-31,7,3101,3101 SUL
29,2009-06-30,2,3101,3101 SUL
30,2009-07-31,1,3101,3101 SUL
31,2009-08-31,0,3101,3101 SUL
32,2009-09-30,0,3101,3101 SUL
33,2009-10-31,0,3101,3101 SUL
34,2009-11-30,5,3101,3101 SUL
35,2009-12-31,4,3101,3101 SUL
36,2010-01-31,79,3101,3101 SUL
37,2010-02-28,801,3101,3101 SUL
38,2010-03-31,2219,3101,3101 SUL
39,2010-04-30,2648,3101,3101 SUL
40,2010-05-31,1247,3101,3101 SUL
41,2010-06-30,124,3101,3101 SUL
42,2010-07-31,42,3101,3101 SUL
43,2010-08-31,36,3101,3101 SUL
44,2010-09-30,9,3101,3101 SUL
45,2010-10-31,17,3101,3101 SUL
46,2010-11-30,17,3101,3101 SUL
47,2010-12-31,21,3101,3101 SUL
48,2011-01-31,35,3101,3101 SUL
49,2011-02-28,69,3101,3101 SUL
50,2011-03-31,231,3101,3101 SUL
51,2011-04-30,451,3101,3101 SUL
52,2011-05-31,436,3101,3101 SUL
53,2011-06-30,50,3101,3101 SUL
54,2011-07-31,20,3101,3101 SUL
55,2011-08-31,4,3101,3101 SUL
56,2011-09-30,3,3101,3101 SUL
57,2011-10-31,8,3101,3101 SUL
58,2011-11-30,7,3101,3101 SUL
59,2011-12-31,10,3101,3101 SUL
60,2012-01-31,21,3101,3101 SUL
61,2012-02-29,13,3101,3101 SUL
62,2012-03-31,21,3101,3101 SUL
63,2012-04-30,54,3101,3101 SUL
64,2012-05-31,32,3101,3101 SUL
65,2012-06-30,18,3101,3101 SUL
66,2012-07-31,10,3101,3101 SUL
67,2012-08-31,4,3101,3101 SUL
68,2012-09-30,4,3101,3101 SUL
69,2012-10-31,5,3101,3101 SUL
70,2012-11-30,8,3101,3101 SUL
71,2012-12-31,13,3101,3101 SUL
72,2013-01-31,69,3101,3101 SUL
73,2013-02-28,164,3101,3101 SUL
74,2013-03-31,1167,3101,3101 SUL
75,2013-04-30,1643,3101,3101 SUL
76,2013-05-31,674,3101,3101 SUL
77,2013-06-30,239,3101,3101 SUL
78,2013-07-31,41,3101,3101 SUL
79,2013-08-31,23,3101,3101 SUL
80,2013-09-30,8,3101,3101 SUL
81,2013-10-31,7,3101,3101 SUL
82,2013-11-30,17,3101,3101 SUL
83,2013-12-31,17,3101,3101 SUL
84,2014-01-31,210,3101,3101 SUL
85,2014-02-28,1117,3101,3101 SUL
86,2014-03-31,1794,3101,3101 SUL
87,2014-04-30,4105,3101,3101 SUL
88,2014-05-31,1943,3101,3101 SUL
89,2014-06-30,604,3101,3101 SUL
90,2014-07-31,88,3101,3101 SUL
91,2014-08-31,34,3101,3101 SUL
92,2014-09-30,23,3101,3101 SUL
93,2014-10-31,34,3101,3101 SUL
94,2014-11-30,62,3101,3101 SUL
95,2014-12-31,108,3101,3101 SUL
96,2015-01-31,1070,3101,3101 SUL
97,2015-02-28,1612,3101,3101 SUL
98,2015-03-31,5554,3101,3101 SUL
99,2015-04-30,10191,3101,3101 SUL
100,2015-05-31,8387,3101,3101 SUL
101,2015-06-30,1511,3101,3101 SUL
102,2015-07-31,176,3101,3101 SUL
103,2015-08-31,67,3101,3101 SUL
104,2015-09-30,40,3101,3101 SUL
105,2015-10-31,77,3101,3101 SUL
106,2015-11-30,88,3101,3101 SUL
107,2015-12-31,303,3101,3101 SUL
108,2016-01-31,1103,3101,3101 SUL
109,2016-02-29,2929,3101,3101 SUL
110,2016-03-31,3963,3101,3101 SUL
111,2016-04-30,4780,3101,3101 SUL
112,2016-05-31,2166,3101,3101 SUL
113,2016-06-30,295,3101,3101 SUL
114,2016-07-31,72,3101,3101 SUL
115,2016-08-31,79,3101,3101 SUL
116,2016-09-30,109,3101,3101 SUL
117,2016-10-31,144,3101,3101 SUL
118,2016-11-30,141,3101,3101 SUL
119,2016-12-31,116,3101,3101 SUL
120,2017-01-31,311,3101,3101 SUL
121,2017-02-28,478,3101,3101 SUL
122,2017-03-31,705,3101,3101 SUL
123,2017-04-30,477,3101,3101 SUL
124,2017-05-31,270,3101,3101 SUL
125,2017-06-30,74,3101,3101 SUL
126,2017-07-31,25,3101,3101 SUL
127,2017-08-31,20,3101,3101 SUL
128,2017-09-30,37,3101,3101 SUL
129,2017-10-31,48,3101,3101 SUL
130,2017-11-30,54,3101,3101 SUL
131,2017-12-31,62,3101,3101 SUL
132,2018-01-31,70,3101,3101 SUL
133,2018-02-28,67,3101,3101 SUL
134,2018-03-31,50,3101,3101 SUL
135,2018-04-30,109,3101,3101 SUL
136,2018-05-31,104,3101,3101 SUL
137,2018-06-30,40,3101,3101 SUL
138,2018-07-31,19,3101,3101 SUL
139,2018-08-31,12,3101,3101 SUL
140,2018-09-30,20,3101,3101 SUL
141,2018-10-31,51,3101,3101 SUL
142,2018-11-30,58,3101,3101 SUL
143,2018-12-31,130,3101,3101 SUL
144,2019-01-31,1258,3101,3101 SUL
145,2019-02-28,1843,3101,3101 SUL
146,2019-03-31,2198,3101,3101 SUL
147,2019-04-30,3513,3101,3101 SUL
148,2019-05-31,4016,3101,3101 SUL
149,2019-06-30,1160,3101,3101 SUL
150,2019-07-31,271,3101,3101 SUL
151,2019-08-31,92,3101,3101 SUL
152,2019-09-30,72,3101,3101 SUL
153,2019-10-31,50,3101,3101 SUL
154,2019-11-30,69,3101,3101 SUL
155,2019-12-31,94,3101,3101 SUL
156,2020-01-31,237,3101,3101 SUL
157,2020-02-29,641,3101,3101 SUL
158,2020-03-31,1412,3101,3101 SUL
159,2020-04-30,2514,3101,3101 SUL
160,2020-05-31,1584,3101,3101 SUL
161,2020-06-30,432,3101,3101 SUL
162,2020-07-31,127,3101,3101 SUL
163,2020-08-31,51,3101,3101 SUL
164,2020-09-30,64,3101,3101 SUL
165,2020-10-31,45,3101,3101 SUL
166,2020-11-30,57,3101,3101 SUL
167,2020-12-31,75,3101,3101 SUL
168,2021-01-31,107,3101,3101 SUL
169,2021-02-28,86,3101,3101 SUL
170,2021-03-31,125,3101,3101 SUL
171,2021-04-30,145,3101,3101 SUL
172,2021-05-31,95,3101,3101 SUL
173,2021-06-30,54,3101,3101 SUL
174,2021-07-31,18,3101,3101 SUL
175,2021-08-31,19,3101,3101 SUL
176,2021-09-30,27,3101,3101 SUL
177,2021-10-31,25,3101,3101 SUL
178,2021-11-30,46,3101,3101 SUL
179,2021-12-31,65,3101,3101 SUL
180,2022-01-31,132,3101,3101 SUL
181,2022-02-28,645,3101,3101 SUL
182,2022-03-31,1291,3101,3101 SUL
183,2022-04-30,2097,3101,3101 SUL
184,2022-05-31,2717,3101,3101 SUL
185,2022-06-30,1805,3101,3101 SUL
186,2022-07-31,510,3101,3101 SUL
187,2022-08-31,223,3101,3101 SUL
188,2022-09-30,182,3101,3101 SUL
189,2022-10-31,177,3101,3101 SUL
190,2022-11-30,182,3101,3101 SUL
191,2022-12-31,188,3101,3101 SUL
0,2007-01-31,4,3102,3102 CENTRO SUL
1,2007-02-28,6,3102,3102 CENTRO SUL
2,2007-03-31,2,3102,3102 CENTRO SUL
3,2007-04-30,10,3102,3102 CENTRO SUL
4,2007-05-31,10,3102,3102 CENTRO SUL
5,2007-06-30,1,3102,3102 CENTRO SUL
6,2007-07-31,0,3102,3102 CENTRO SUL
7,2007-08-31,0,3102,3102 CENTRO SUL
8,2007-09-30,0,3102,3102 CENTRO SUL
9,2007-10-31,3,3102,3102 CENTRO SUL
10,2007-11-30,1,3102,3102 CENTRO SUL
11,2007-12-31,4,3102,3102 CENTRO SUL
12,2008-01-31,4,3102,3102 CENTRO SUL
13,2008-02-29,6,3102,3102 CENTRO SUL
14,2008-03-31,18,3102,3102 CENTRO SUL
15,2008-04-30,37,3102,3102 CENTRO SUL
16,2008-05-31,10,3102,3102 CENTRO SUL
17,2008-06-30,2,3102,3102 CENTRO SUL
18,2008-07-31,0,3102,3102 CENTRO SUL
19,2008-08-31,1,3102,3102 CENTRO SUL
20,2008-09-30,1,3102,3102 CENTRO SUL
21,2008-10-31,1,3102,3102 CENTRO SUL
22,2008-11-30,1,3102,3102 CENTRO SUL
23,2008-12-31,3,3102,3102 CENTRO SUL
24,2009-01-31,6,3102,3102 CENTRO SUL
25,2009-02-28,5,3102,3102 CENTRO SUL
26,2009-03-31,12,3102,3102 CENTRO SUL
27,2009-04-30,5,3102,3102 CENTRO SUL
28,2009-05-31,6,3102,3102 CENTRO SUL
29,2009-06-30,2,3102,3102 CENTRO SUL
30,2009-07-31,1,3102,3102 CENTRO SUL
31,2009-08-31,0,3102,3102 CENTRO SUL
32,2009-09-30,0,3102,3102 CENTRO SUL
33,2009-10-31,0,3102,3102 CENTRO SUL
34,2009-11-30,1,3102,3102 CENTRO SUL
35,2009-12-31,1,3102,3102 CENTRO SUL
36,2010-01-31,15,3102,3102 CENTRO SUL
37,2010-02-28,16,3102,3102 CENTRO SUL
38,2010-03-31,46,3102,3102 CENTRO SUL
39,2010-04-30,114,3102,3102 CENTRO SUL
40,2010-05-31,63,3102,3102 CENTRO SUL
41,2010-06-30,11,3102,3102 CENTRO SUL
42,2010-07-31,4,3102,3102 CENTRO SUL
43,2010-08-31,0,3102,3102 CENTRO SUL
44,2010-09-30,3,3102,3102 CENTRO SUL
45,2010-10-31,3,3102,3102 CENTRO SUL
46,2010-11-30,2,3102,3102 CENTRO SUL
47,2010-12-31,5,3102,3102 CENTRO SUL
48,2011-01-31,8,3102,3102 CENTRO SUL
49,2011-02-28,12,3102,3102 CENTRO SUL
50,2011-03-31,33,3102,3102 CENTRO SUL
51,2011-04-30,54,3102,3102 CENTRO SUL
52,2011-05-31,64,3102,3102 CENTRO SUL
53,2011-06-30,6,3102,3102 CENTRO SUL
54,2011-07-31,1,3102,3102 CENTRO SUL
55,2011-08-31,1,3102,3102 CENTRO SUL
56,2011-09-30,0,3102,3102 CENTRO SUL
57,2011-10-31,0,3102,3102 CENTRO SUL
58,2011-11-30,0,3102,3102 CENTRO SUL
59,2011-12-31,0,3102,3102 CENTRO SUL
60,2012-01-31,6,3102,3102 CENTRO SUL
61,2012-02-29,5,3102,3102 CENTRO SUL
62,2012-03-31,4,3102,3102 CENTRO SUL
63,2012-04-30,5,3102,3102 CENTRO SUL
64,2012-05-31,9,3102,3102 CENTRO SUL
65,2012-06-30,3,3102,3102 CENTRO SUL
66,2012-07-31,1,3102,3102 CENTRO SUL
67,2012-08-31,0,3102,3102 CENTRO SUL
68,2012-09-30,4,3102,3102 CENTRO SUL
69,2012-10-31,2,3102,3102 CENTRO SUL
70,2012-11-30,0,3102,3102 CENTRO SUL
71,2012-12-31,3,3102,3102 CENTRO SUL
72,2013-01-31,44,3102,3102 CENTRO SUL
73,2013-02-28,52,3102,3102 CENTRO SUL
74,2013-03-31,223,3102,3102 CENTRO SUL
75,2013-04-30,257,3102,3102 CENTRO SUL
76,2013-05-31,92,3102,3102 CENTRO SUL
77,2013-06-30,23,3102,3102 CENTRO SUL
78,2013-07-31,4,3102,3102 CENTRO SUL
79,2013-08-31,1,3102,3102 CENTRO SUL
80,2013-09-30,5,3102,3102 CENTRO SUL
81,2013-10-31,6,3102,3102 CENTRO SUL
82,2013-11-30,0,3102,3102 CENTRO SUL
83,2013-12-31,3,3102,3102 CENTRO SUL
84,2014-01-31,3,3102,3102 CENTRO SUL
85,2014-02-28,21,3102,3102 CENTRO SUL
86,2014-03-31,158,3102,3102 CENTRO SUL
87,2014-04-30,432,3102,3102 CENTRO SUL
88,2014-05-31,151,3102,3102 CENTRO SUL
89,2014-06-30,24,3102,3102 CENTRO SUL
90,2014-07-31,3,3102,3102 CENTRO SUL
91,2014-08-31,4,3102,3102 CENTRO SUL
92,2014-09-30,5,3102,3102 CENTRO SUL
93,2014-10-31,1,3102,3102 CENTRO SUL
94,2014-11-30,4,3102,3102 CENTRO SUL
95,2014-12-31,4,3102,3102 CENTRO SUL
96,2015-01-31,8,3102,3102 CENTRO SUL
97,2015-02-28,15,3102,3102 CENTRO SUL
98,2015-03-31,70,3102,3102 CENTRO SUL
99,2015-04-30,266,3102,3102 CENTRO SUL
100,2015-05-31,257,3102,3102 CENTRO SUL
101,2015-06-30,68,3102,3102 CENTRO SUL
102,2015-07-31,18,3102,3102 CENTRO SUL
103,2015-08-31,1,3102,3102 CENTRO SUL
104,2015-09-30,5,3102,3102 CENTRO SUL
105,2015-10-31,13,3102,3102 CENTRO SUL
106,2015-11-30,12,3102,3102 CENTRO SUL
107,2015-12-31,54,3102,3102 CENTRO SUL
108,2016-01-31,193,3102,3102 CENTRO SUL
109,2016-02-29,1056,3102,3102 CENTRO SUL
110,2016-03-31,2611,3102,3102 CENTRO SUL
111,2016-04-30,3116,3102,3102 CENTRO SUL
112,2016-05-31,1755,3102,3102 CENTRO SUL
113,2016-06-30,275,3102,3102 CENTRO SUL
114,2016-07-31,27,3102,3102 CENTRO SUL
115,2016-08-31,6,3102,3102 CENTRO SUL
116,2016-09-30,3,3102,3102 CENTRO SUL
117,2016-10-31,3,3102,3102 CENTRO SUL
118,2016-11-30,6,3102,3102 CENTRO SUL
119,2016-12-31,27,3102,3102 CENTRO SUL
120,2017-01-31,25,3102,3102 CENTRO SUL
121,2017-02-28,25,3102,3102 CENTRO SUL
122,2017-03-31,18,3102,3102 CENTRO SUL
123,2017-04-30,11,3102,3102 CENTRO SUL
124,2017-05-31,5,3102,3102 CENTRO SUL
125,2017-06-30,3,3102,3102 CENTRO SUL
126,2017-07-31,0,3102,3102 CENTRO SUL
127,2017-08-31,0,3102,3102 CENTRO SUL
128,2017-09-30,6,3102,3102 CENTRO SUL
129,2017-10-31,9,3102,3102 CENTRO SUL
130,2017-11-30,10,3102,3102 CENTRO SUL
131,2017-12-31,9,3102,3102 CENTRO SUL
132,2018-01-31,26,3102,3102 CENTRO SUL
133,2018-02-28,26,3102,3102 CENTRO SUL
134,2018-03-31,24,3102,3102 CENTRO SUL
135,2018-04-30,27,3102,3102 CENTRO SUL
136,2018-05-31,8,3102,3102 CENTRO SUL
137,2018-06-30,5,3102,3102 CENTRO SUL
138,2018-07-31,4,3102,3102 CENTRO SUL
139,2018-08-31,2,3102,3102 CENTRO SUL
140,2018-09-30,6,3102,3102 CENTRO SUL
141,2018-10-31,6,3102,3102 CENTRO SUL
142,2018-11-30,21,3102,3102 CENTRO SUL
143,2018-12-31,22,3102,3102 CENTRO SUL
144,2019-01-31,26,3102,3102 CENTRO SUL
145,2019-02-28,38,3102,3102 CENTRO SUL
146,2019-03-31,193,3102,3102 CENTRO SUL
147,2019-04-30,828,3102,3102 CENTRO SUL
148,2019-05-31,986,3102,3102 CENTRO SUL
149,2019-06-30,292,3102,3102 CENTRO SUL
150,2019-07-31,52,3102,3102 CENTRO SUL
151,2019-08-31,13,3102,3102 CENTRO SUL
152,2019-09-30,9,3102,3102 CENTRO SUL
153,2019-10-31,25,3102,3102 CENTRO SUL
154,2019-11-30,18,3102,3102 CENTRO SUL
155,2019-12-31,15,3102,3102 CENTRO SUL
156,2020-01-31,43,3102,3102 CENTRO SUL
157,2020-02-29,46,3102,3102 CENTRO SUL
158,2020-03-31,67,3102,3102 CENTRO SUL
159,2020-04-30,59,3102,3102 CENTRO SUL
160,2020-05-31,57,3102,3102 CENTRO SUL
161,2020-06-30,20,3102,3102 CENTRO SUL
162,2020-07-31,18,3102,3102 CENTRO SUL
163,2020-08-31,2,3102,3102 CENTRO SUL
164,2020-09-30,3,3102,3102 CENTRO SUL
165,2020-10-31,12,3102,3102 CENTRO SUL
166,2020-11-30,11,3102,3102 CENTRO SUL
167,2020-12-31,11,3102,3102 CENTRO SUL
168,2021-01-31,16,3102,3102 CENTRO SUL
169,2021-02-28,13,3102,3102 CENTRO SUL
170,2021-03-31,41,3102,3102 CENTRO SUL
171,2021-04-30,81,3102,3102 CENTRO SUL
172,2021-05-31,82,3102,3102 CENTRO SUL
173,2021-06-30,57,3102,3102 CENTRO SUL
174,2021-07-31,12,3102,3102 CENTRO SUL
175,2021-08-31,6,3102,3102 CENTRO SUL
176,2021-09-30,10,3102,3102 CENTRO SUL
177,2021-10-31,4,3102,3102 CENTRO SUL
178,2021-11-30,11,3102,3102 CENTRO SUL
179,2021-12-31,26,3102,3102 CENTRO SUL
180,2022-01-31,27,3102,3102 CENTRO SUL
181,2022-02-28,77,3102,3102 CENTRO SUL
182,2022-03-31,254,3102,3102 CENTRO SUL
183,2022-04-30,635,3102,3102 CENTRO SUL
184,2022-05-31,885,3102,3102 CENTRO SUL
185,2022-06-30,601,3102,3102 CENTRO SUL
186,2022-07-31,140,3102,3102 CENTRO SUL
187,2022-08-31,37,3102,3102 CENTRO SUL
188,2022-09-30,24,3102,3102 CENTRO SUL
189,2022-10-31,24,3102,3102 CENTRO SUL
190,2022-11-30,28,3102,3102 CENTRO SUL
191,2022-12-31,25,3102,3102 CENTRO SUL
0,2007-01-31,322,3103,3103 CENTRO
1,2007-02-28,729,3103,3103 CENTRO
2,2007-03-31,2203,3103,3103 CENTRO
3,2007-04-30,3350,3103,3103 CENTRO
4,2007-05-31,2035,3103,3103 CENTRO
5,2007-06-30,355,3103,3103 CENTRO
6,2007-07-31,78,3103,3103 CENTRO
7,2007-08-31,32,3103,3103 CENTRO
8,2007-09-30,14,3103,3103 CENTRO
9,2007-10-31,31,3103,3103 CENTRO
10,2007-11-30,42,3103,3103 CENTRO
11,2007-12-31,57,3103,3103 CENTRO
12,2008-01-31,266,3103,3103 CENTRO
13,2008-02-29,611,3103,3103 CENTRO
14,2008-03-31,3374,3103,3103 CENTRO
15,2008-04-30,8284,3103,3103 CENTRO
16,2008-05-31,5589,3103,3103 CENTRO
17,2008-06-30,1470,3103,3103 CENTRO
18,2008-07-31,148,3103,3103 CENTRO
19,2008-08-31,49,3103,3103 CENTRO
20,2008-09-30,33,3103,3103 CENTRO
21,2008-10-31,35,3103,3103 CENTRO
22,2008-11-30,166,3103,3103 CENTRO
23,2008-12-31,269,3103,3103 CENTRO
24,2009-01-31,794,3103,3103 CENTRO
25,2009-02-28,2023,3103,3103 CENTRO
26,2009-03-31,7045,3103,3103 CENTRO
27,2009-04-30,7936,3103,3103 CENTRO
28,2009-05-31,4855,3103,3103 CENTRO
29,2009-06-30,946,3103,3103 CENTRO
30,2009-07-31,269,3103,3103 CENTRO
31,2009-08-31,84,3103,3103 CENTRO
32,2009-09-30,31,3103,3103 CENTRO
33,2009-10-31,56,3103,3103 CENTRO
34,2009-11-30,183,3103,3103 CENTRO
35,2009-12-31,571,3103,3103 CENTRO
36,2010-01-31,3171,3103,3103 CENTRO
37,2010-02-28,10778,3103,3103 CENTRO
38,2010-03-31,27533,3103,3103 CENTRO
39,2010-04-30,33694,3103,3103 CENTRO
40,2010-05-31,19943,3103,3103 CENTRO
41,2010-06-30,2402,3103,3103 CENTRO
42,2010-07-31,580,3103,3103 CENTRO
43,2010-08-31,197,3103,3103 CENTRO
44,2010-09-30,174,3103,3103 CENTRO
45,2010-10-31,138,3103,3103 CENTRO
46,2010-11-30,220,3103,3103 CENTRO
47,2010-12-31,305,3103,3103 CENTRO
48,2011-01-31,851,3103,3103 CENTRO
49,2011-02-28,1139,3103,3103 CENTRO
50,2011-03-31,1256,3103,3103 CENTRO
51,2011-04-30,1302,3103,3103 CENTRO
52,2011-05-31,912,3103,3103 CENTRO
53,2011-06-30,248,3103,3103 CENTRO
54,2011-07-31,72,3103,3103 CENTRO
55,2011-08-31,59,3103,3103 CENTRO
56,2011-09-30,52,3103,3103 CENTRO
57,2011-10-31,75,3103,3103 CENTRO
58,2011-11-30,93,3103,3103 CENTRO
59,2011-12-31,126,3103,3103 CENTRO
60,2012-01-31,325,3103,3103 CENTRO
61,2012-02-29,264,3103,3103 CENTRO
62,2012-03-31,421,3103,3103 CENTRO
63,2012-04-30,554,3103,3103 CENTRO
64,2012-05-31,533,3103,3103 CENTRO
65,2012-06-30,381,3103,3103 CENTRO
66,2012-07-31,173,3103,3103 CENTRO
67,2012-08-31,64,3103,3103 CENTRO
68,2012-09-30,74,3103,3103 CENTRO
69,2012-10-31,106,3103,3103 CENTRO
70,2012-11-30,103,3103,3103 CENTRO
71,2012-12-31,190,3103,3103 CENTRO
72,2013-01-31,3028,3103,3103 CENTRO
73,2013-02-28,19287,3103,3103 CENTRO
74,2013-03-31,91836,3103,3103 CENTRO
75,2013-04-30,83809,3103,3103 CENTRO
76,2013-05-31,17232,3103,3103 CENTRO
77,2013-06-30,3037,3103,3103 CENTRO
78,2013-07-31,440,3103,3103 CENTRO
79,2013-08-31,159,3103,3103 CENTRO
80,2013-09-30,181,3103,3103 CENTRO
81,2013-10-31,216,3103,3103 CENTRO
82,2013-11-30,336,3103,3103 CENTRO
83,2013-12-31,478,3103,3103 CENTRO
84,2014-01-31,1110,3103,3103 CENTRO
85,2014-02-28,1656,3103,3103 CENTRO
86,2014-03-31,1456,3103,3103 CENTRO
87,2014-04-30,1840,3103,3103 CENTRO
88,2014-05-31,1272,3103,3103 CENTRO
89,2014-06-30,698,3103,3103 CENTRO
90,2014-07-31,266,3103,3103 CENTRO
91,2014-08-31,114,3103,3103 CENTRO
92,2014-09-30,123,3103,3103 CENTRO
93,2014-10-31,177,3103,3103 CENTRO
94,2014-11-30,179,3103,3103 CENTRO
95,2014-12-31,255,3103,3103 CENTRO
96,2015-01-31,802,3103,3103 CENTRO
97,2015-02-28,1571,3103,3103 CENTRO
98,2015-03-31,7459,3103,3103 CENTRO
99,2015-04-30,21802,3103,3103 CENTRO
100,2015-05-31,23691,3103,3103 CENTRO
101,2015-06-30,7203,3103,3103 CENTRO
102,2015-07-31,1491,3103,3103 CENTRO
103,2015-08-31,524,3103,3103 CENTRO
104,2015-09-30,334,3103,3103 CENTRO
105,2015-10-31,339,3103,3103 CENTRO
106,2015-11-30,1395,3103,3103 CENTRO
107,2015-12-31,5154,3103,3103 CENTRO
108,2016-01-31,22179,3103,3103 CENTRO
109,2016-02-29,74972,3103,3103 CENTRO
110,2016-03-31,101751,3103,3103 CENTRO
111,2016-04-30,75802,3103,3103 CENTRO
112,2016-05-31,26351,3103,3103 CENTRO
113,2016-06-30,5002,3103,3103 CENTRO
114,2016-07-31,1152,3103,3103 CENTRO
115,2016-08-31,610,3103,3103 CENTRO
116,2016-09-30,377,3103,3103 CENTRO
117,2016-10-31,412,3103,3103 CENTRO
118,2016-11-30,375,3103,3103 CENTRO
119,2016-12-31,669,3103,3103 CENTRO
120,2017-01-31,784,3103,3103 CENTRO
121,2017-02-28,872,3103,3103 CENTRO
122,2017-03-31,783,3103,3103 CENTRO
123,2017-04-30,450,3103,3103 CENTRO
124,2017-05-31,371,3103,3103 CENTRO
125,2017-06-30,196,3103,3103 CENTRO
126,2017-07-31,90,3103,3103 CENTRO
127,2017-08-31,109,3103,3103 CENTRO
128,2017-09-30,104,3103,3103 CENTRO
129,2017-10-31,184,3103,3103 CENTRO
130,2017-11-30,233,3103,3103 CENTRO
131,2017-12-31,251,3103,3103 CENTRO
132,2018-01-31,325,3103,3103 CENTRO
133,2018-02-28,254,3103,3103 CENTRO
134,2018-03-31,294,3103,3103 CENTRO
135,2018-04-30,331,3103,3103 CENTRO
136,2018-05-31,265,3103,3103 CENTRO
137,2018-06-30,134,3103,3103 CENTRO
138,2018-07-31,104,3103,3103 CENTRO
139,2018-08-31,124,3103,3103 CENTRO
140,2018-09-30,104,3103,3103 CENTRO
141,2018-10-31,204,3103,3103 CENTRO
142,2018-11-30,293,3103,3103 CENTRO
143,2018-12-31,554,3103,3103 CENTRO
144,2019-01-31,2997,3103,3103 CENTRO
145,2019-02-28,13372,3103,3103 CENTRO
146,2019-03-31,41790,3103,3103 CENTRO
147,2019-04-30,96793,3103,3103 CENTRO
148,2019-05-31,103401,3103,3103 CENTRO
149,2019-06-30,29894,3103,3103 CENTRO
150,2019-07-31,5086,3103,3103 CENTRO
151,2019-08-31,984,3103,3103 CENTRO
152,2019-09-30,1102,3103,3103 CENTRO
153,2019-10-31,727,3103,3103 CENTRO
154,2019-11-30,441,3103,3103 CENTRO
155,2019-12-31,605,3103,3103 CENTRO
156,2020-01-31,1128,3103,3103 CENTRO
157,2020-02-29,2250,3103,3103 CENTRO
158,2020-03-31,4033,3103,3103 CENTRO
159,2020-04-30,3557,3103,3103 CENTRO
160,2020-05-31,2254,3103,3103 CENTRO
161,2020-06-30,998,3103,3103 CENTRO
162,2020-07-31,590,3103,3103 CENTRO
163,2020-08-31,277,3103,3103 CENTRO
164,2020-09-30,321,3103,3103 CENTRO
165,2020-10-31,278,3103,3103 CENTRO
166,2020-11-30,433,3103,3103 CENTRO
167,2020-12-31,588,3103,3103 CENTRO
168,2021-01-31,501,3103,3103 CENTRO
169,2021-02-28,441,3103,3103 CENTRO
170,2021-03-31,758,3103,3103 CENTRO
171,2021-04-30,523,3103,3103 CENTRO
172,2021-05-31,350,3103,3103 CENTRO
173,2021-06-30,261,3103,3103 CENTRO
174,2021-07-31,158,3103,3103 CENTRO
175,2021-08-31,154,3103,3103 CENTRO
176,2021-09-30,235,3103,3103 CENTRO
177,2021-10-31,228,3103,3103 CENTRO
178,2021-11-30,329,3103,3103 CENTRO
179,2021-12-31,637,3103,3103 CENTRO
180,2022-01-31,2055,3103,3103 CENTRO
181,2022-02-28,8273,3103,3103 CENTRO
182,2022-03-31,25768,3103,3103 CENTRO
183,2022-04-30,54969,3103,3103 CENTRO
184,2022-05-31,60631,3103,3103 CENTRO
185,2022-06-30,35720,3103,3103 CENTRO
186,2022-07-31,10047,3103,3103 CENTRO
187,2022-08-31,3360,3103,3103 CENTRO
188,2022-09-30,2281,3103,3103 CENTRO
189,2022-10-31,2240,3103,3103 CENTRO
190,2022-11-30,2155,3103,3103 CENTRO
191,2022-12-31,2125,3103,3103 CENTRO
0,2007-01-31,1,3104,3104 JEQUITINHONHA
1,2007-02-28,0,3104,3104 JEQUITINHONHA
2,2007-03-31,2,3104,3104 JEQUITINHONHA
3,2007-04-30,13,3104,3104 JEQUITINHONHA
4,2007-05-31,3,3104,3104 JEQUITINHONHA
5,2007-06-30,1,3104,3104 JEQUITINHONHA
6,2007-07-31,1,3104,3104 JEQUITINHONHA
7,2007-08-31,2,3104,3104 JEQUITINHONHA
8,2007-09-30,0,3104,3104 JEQUITINHONHA
9,2007-10-31,9,3104,3104 JEQUITINHONHA
10,2007-11-30,1,3104,3104 JEQUITINHONHA
11,2007-12-31,0,3104,3104 JEQUITINHONHA
12,2008-01-31,1,3104,3104 JEQUITINHONHA
13,2008-02-29,8,3104,3104 JEQUITINHONHA
14,2008-03-31,13,3104,3104 JEQUITINHONHA
