;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
0;2007;3101;1;2007.01;8;3101 SUL
1;2007;3101;2;2007.02;19;3101 SUL
2;2007;3101;3;2007.03;242;3101 SUL
3;2007;3101;4;2007.04;306;3101 SUL
4;2007;3101;5;2007.05;234;3101 SUL
5;2007;3101;6;2007.06;52;3101 SUL
6;2007;3101;7;2007.07;11;3101 SUL
7;2007;3101;8;2007.08;3;3101 SUL
8;2007;3101;9;2007.09;6;3101 SUL
9;2007;3101;10;2007.10;7;3101 SUL
10;2007;3101;11;2007.11;11;3101 SUL
11;2007;3101;12;2007.12;5;3101 SUL
12;2008;3101;1;2008.01;10;3101 SUL
13;2008;3101;2;2008.02;14;3101 SUL
14;2008;3101;3;2008.03;59;3101 SUL
15;2008;3101;4;2008.04;90;3101 SUL
16;2008;3101;5;2008.05;26;3101 SUL
17;2008;3101;6;2008.06;1;3101 SUL
18;2008;3101;7;2008.07;1;3101 SUL
19;2008;3101;8;2008.08;0;3101 SUL
20;2008;3101;9;2008.09;3;3101 SUL
21;2008;3101;10;2008.10;1;3101 SUL
22;2008;3101;11;2008.11;4;3101 SUL
23;2008;3101;12;2008.12;5;3101 SUL
24;2009;3101;1;2009.01;15;3101 SUL
25;2009;3101;2;2009.02;4;3101 SUL
26;2009;3101;3;2009.03;17;3101 SUL
27;2009;3101;4;2009.04;12;3101 SUL
28;2009;3101;5;2009.05;7;3101 SUL
29;2009;3101;6;2009.06;2;3101 SUL
30;2009;3101;7;2009.07;1;3101 SUL
31;2009;3101;8;2009.08;0;3101 SUL
32;2009;3101;9;2009.09;0;3101 SUL
33;2009;3101;10;2009.10;0;3101 SUL
34;2009;3101;11;2009.11;5;3101 SUL
35;2009;3101;12;2009.12;4;3101 SUL
36;2010;3101;1;2010.01;79;3101 SUL
37;2010;3101;2;2010.02;801;3101 SUL
38;2010;3101;3;2010.03;2219;3101 SUL
39;2010;3101;4;2010.04;2648;3101 SUL
40;2010;3101;5;2010.05;1247;3101 SUL
41;2010;3101;6;2010.06;124;3101 SUL
42;2010;3101;7;2010.07;42;3101 SUL
43;2010;3101;8;2010.08;36;3101 SUL
44;2010;3101;9;2010.09;9;3101 SUL
45;2010;3101;10;2010.10;17;3101 SUL
46;2010;3101;11;2010.11;17;3101 SUL
47;2010;3101;12;2010.12;21;3101 SUL
48;2011;3101;1;2011.01;35;3101 SUL
49;2011;3101;2;2011.02;69;3101 SUL
50;2011;3101;3;2011.03;231;3101 SUL
51;2011;3101;4;2011.04;451;3101 SUL
52;2011;3101;5;2011.05;436;3101 SUL
53;2011;3101;6;2011.06;50;3101 SUL
54;2011;3101;7;2011.07;20;3101 SUL
55;2011;3101;8;2011.08;4;3101 SUL
56;2011;3101;9;2011.09;3;3101 SUL
57;2011;3101;10;2011.10;8;3101 SUL
58;2011;3101;11;2011.11;7;3101 SUL
59;2011;3101;12;2011.12;10;3101 SUL
60;2012;3101;1;2012.01;21;3101 SUL
61;2012;3101;2;2012.02;13;3101 SUL
62;2012;3101;3;2012.03;21;3101 SUL
63;2012;3101;4;2012.04;54;3101 SUL
64;2012;3101;5;2012.05;32;3101 SUL
65;2012;3101;6;2012.06;18;3101 SUL
66;2012;3101;7;2012.07;10;3101 SUL
67;2012;3101;8;2012.08;4;3101 SUL
68;2012;3101;9;2012.09;4;3101 SUL
69;2012;3101;10;2012.10;5;3101 SUL
70;2012;3101;11;2012.11;8;3101 SUL
71;2012;3101;12;2012.12;13;3101 SUL
72;2013;3101;1;2013.01;69;3101 SUL
73;2013;3101;2;2013.02;164;3101 SUL
74;2013;3101;3;2013.03;1167;3101 SUL
75;2013;3101;4;2013.04;1643;3101 SUL
76;2013;3101;5;2013.05;674;3101 SUL
77;2013;3101;6;2013.06;239;3101 SUL
78;2013;3101;7;2013.07;41;3101 SUL
79;2013;3101;8;2013.08;23;3101 SUL
80;2013;3101;9;2013.09;8;3101 SUL
81;2013;3101;10;2013.10;7;3101 SUL
82;2013;3101;11;2013.11;17;3101 SUL
83;2013;3101;12;2013.12;17;3101 SUL
84;2014;3101;1;2014.01;210;3101 SUL
85;2014;3101;2;2014.02;1117;3101 SUL
86;2014;3101;3;2014.03;1794;3101 SUL
87;2014;3101;4;2014.04;4105;3101 SUL
88;2014;3101;5;2014.05;1943;3101 SUL
89;2014;3101;6;2014.06;604;3101 SUL
90;2014;3101;7;2014.07;88;3101 SUL
91;2014;3101;8;2014.08;34;3101 SUL
92;2014;3101;9;2014.09;23;3101 SUL
93;2014;3101;10;2014.10;34;3101 SUL
94;2014;3101;11;2014.11;62;3101 SUL
95;2014;3101;12;2014.12;108;3101 SUL
96;2015;3101;1;2015.01;1070;3101 SUL
97;2015;3101;2;2015.02;1612;3101 SUL
98;2015;3101;3;2015.03;5554;3101 SUL
99;2015;3101;4;2015.04;10191;3101 SUL
100;2015;3101;5;2015.05;8387;3101 SUL
101;2015;3101;6;2015.06;1511;3101 SUL
102;2015;3101;7;2015.07;176;3101 SUL
103;2015;3101;8;2015.08;67;3101 SUL
104;2015;3101;9;2015.09;40;3101 SUL
105;2015;3101;10;2015.10;77;3101 SUL
106;2015;3101;11;2015.11;88;3101 SUL
107;2015;3101;12;2015.12;303;3101 SUL
108;2016;3101;1;2016.01;1103;3101 SUL
109;2016;3101;2;2016.02;2929;3101 SUL
110;2016;3101;3;2016.03;3963;3101 SUL
111;2016;3101;4;2016.04;4780;3101 SUL
112;2016;3101;5;2016.05;2166;3101 SUL
113;2016;3101;6;2016.06;295;3101 SUL
114;2016;3101;7;2016.07;72;3101 SUL
115;2016;3101;8;2016.08;79;3101 SUL
116;2016;3101;9;2016.09;109;3101 SUL
117;2016;3101;10;2016.10;144;3101 SUL
118;2016;3101;11;2016.11;141;3101 SUL
119;2016;3101;12;2016.12;116;3101 SUL
120;2017;3101;1;2017.01;311;3101 SUL
121;2017;3101;2;2017.02;478;3101 SUL
122;2017;3101;3;2017.03;705;3101 SUL
123;2017;3101;4;2017.04;477;3101 SUL
124;2017;3101;5;2017.05;270;3101 SUL
125;2017;3101;6;2017.06;74;3101 SUL
126;2017;3101;7;2017.07;25;3101 SUL
127;2017;3101;8;2017.08;20;3101 SUL
128;2017;3101;9;2017.09;37;3101 SUL
129;2017;3101;10;2017.10;49;3101 SUL
130;2017;3101;11;2017.11;54;3101 SUL
131;2017;3101;12;2017.12;62;3101 SUL
132;2018;3101;1;2018.01;70;3101 SUL
133;2018;3101;2;2018.02;67;3101 SUL
134;2018;3101;3;2018.03;50;3101 SUL
135;2018;3101;4;2018.04;109;3101 SUL
136;2018;3101;5;2018.05;104;3101 SUL
137;2018;3101;6;2018.06;40;3101 SUL
138;2018;3101;7;2018.07;19;3101 SUL
139;2018;3101;8;2018.08;12;3101 SUL
140;2018;3101;9;2018.09;20;3101 SUL
141;2018;3101;10;2018.10;51;3101 SUL
142;2018;3101;11;2018.11;58;3101 SUL
143;2018;3101;12;2018.12;130;3101 SUL
144;2019;3101;1;2019.01;1258;3101 SUL
145;2019;3101;2;2019.02;1843;3101 SUL
146;2019;3101;3;2019.03;2198;3101 SUL
147;2019;3101;4;2019.04;3513;3101 SUL
148;2019;3101;5;2019.05;4016;3101 SUL
149;2019;3101;6;2019.06;1160;3101 SUL
150;2019;3101;7;2019.07;271;3101 SUL
151;2019;3101;8;2019.08;92;3101 SUL
152;2019;3101;9;2019.09;72;3101 SUL
153;2019;3101;10;2019.10;50;3101 SUL
154;2019;3101;11;2019.11;69;3101 SUL
155;2019;3101;12;2019.12;94;3101 SUL
156;2020;3101;1;2020.01;238;3101 SUL
157;2020;3101;2;2020.02;641;3101 SUL
158;2020;3101;3;2020.03;1412;3101 SUL
159;2020;3101;4;2020.04;2514;3101 SUL
160;2020;3101;5;2020.05;1584;3101 SUL
161;2020;3101;6;2020.06;432;3101 SUL
162;2020;3101;7;2020.07;127;3101 SUL
163;2020;3101;8;2020.08;51;3101 SUL
164;2020;3101;9;2020.09;64;3101 SUL
165;2020;3101;10;2020.10;45;3101 SUL
166;2020;3101;11;2020.11;57;3101 SUL
167;2020;3101;12;2020.12;75;3101 SUL
168;2021;3101;1;2021.01;107;3101 SUL
169;2021;3101;2;2021.02;86;3101 SUL
170;2021;3101;3;2021.03;125;3101 SUL
171;2021;3101;4;2021.04;145;3101 SUL
172;2021;3101;5;2021.05;95;3101 SUL
173;2021;3101;6;2021.06;54;3101 SUL
174;2021;3101;7;2021.07;18;3101 SUL
175;2021;3101;8;2021.08;19;3101 SUL
176;2021;3101;9;2021.09;27;3101 SUL
177;2021;3101;10;2021.10;25;3101 SUL
178;2021;3101;11;2021.11;46;3101 SUL
179;2021;3101;12;2021.12;65;3101 SUL
180;2007;3102;1;2007.01;4;3102 CENTRO SUL
181;2007;3102;2;2007.02;6;3102 CENTRO SUL
182;2007;3102;3;2007.03;2;3102 CENTRO SUL
183;2007;3102;4;2007.04;10;3102 CENTRO SUL
184;2007;3102;5;2007.05;10;3102 CENTRO SUL
185;2007;3102;6;2007.06;1;3102 CENTRO SUL
186;2007;3102;7;2007.07;0;3102 CENTRO SUL
187;2007;3102;8;2007.08;0;3102 CENTRO SUL
188;2007;3102;9;2007.09;0;3102 CENTRO SUL
189;2007;3102;10;2007.10;3;3102 CENTRO SUL
190;2007;3102;11;2007.11;1;3102 CENTRO SUL
191;2007;3102;12;2007.12;4;3102 CENTRO SUL
192;2008;3102;1;2008.01;4;3102 CENTRO SUL
193;2008;3102;2;2008.02;6;3102 CENTRO SUL
194;2008;3102;3;2008.03;18;3102 CENTRO SUL
195;2008;3102;4;2008.04;37;3102 CENTRO SUL
196;2008;3102;5;2008.05;10;3102 CENTRO SUL
197;2008;3102;6;2008.06;2;3102 CENTRO SUL
198;2008;3102;7;2008.07;0;3102 CENTRO SUL
199;2008;3102;8;2008.08;1;3102 CENTRO SUL
200;2008;3102;9;2008.09;1;3102 CENTRO SUL
201;2008;3102;10;2008.10;1;3102 CENTRO SUL
202;2008;3102;11;2008.11;1;3102 CENTRO SUL
203;2008;3102;12;2008.12;3;3102 CENTRO SUL
204;2009;3102;1;2009.01;7;3102 CENTRO SUL
205;2009;3102;2;2009.02;5;3102 CENTRO SUL
206;2009;3102;3;2009.03;12;3102 CENTRO SUL
207;2009;3102;4;2009.04;5;3102 CENTRO SUL
208;2009;3102;5;2009.05;7;3102 CENTRO SUL
209;2009;3102;6;2009.06;2;3102 CENTRO SUL
210;2009;3102;7;2009.07;1;3102 CENTRO SUL
211;2009;3102;8;2009.08;0;3102 CENTRO SUL
212;2009;3102;9;2009.09;0;3102 CENTRO SUL
213;2009;3102;10;2009.10;0;3102 CENTRO SUL
214;2009;3102;11;2009.11;1;3102 CENTRO SUL
215;2009;3102;12;2009.12;1;3102 CENTRO SUL
216;2010;3102;1;2010.01;15;3102 CENTRO SUL
217;2010;3102;2;2010.02;16;3102 CENTRO SUL
218;2010;3102;3;2010.03;46;3102 CENTRO SUL
219;2010;3102;4;2010.04;114;3102 CENTRO SUL
220;2010;3102;5;2010.05;63;3102 CENTRO SUL
221;2010;3102;6;2010.06;11;3102 CENTRO SUL
222;2010;3102;7;2010.07;4;3102 CENTRO SUL
223;2010;3102;8;2010.08;0;3102 CENTRO SUL
224;2010;3102;9;2010.09;3;3102 CENTRO SUL
225;2010;3102;10;2010.10;3;3102 CENTRO SUL
226;2010;3102;11;2010.11;2;3102 CENTRO SUL
227;2010;3102;12;2010.12;5;3102 CENTRO SUL
228;2011;3102;1;2011.01;8;3102 CENTRO SUL
229;2011;3102;2;2011.02;12;3102 CENTRO SUL
230;2011;3102;3;2011.03;33;3102 CENTRO SUL
231;2011;3102;4;2011.04;54;3102 CENTRO SUL
232;2011;3102;5;2011.05;64;3102 CENTRO SUL
233;2011;3102;6;2011.06;6;3102 CENTRO SUL
234;2011;3102;7;2011.07;1;3102 CENTRO SUL
235;2011;3102;8;2011.08;1;3102 CENTRO SUL
236;2011;3102;9;2011.09;0;3102 CENTRO SUL
237;2011;3102;10;2011.10;0;3102 CENTRO SUL
238;2011;3102;11;2011.11;0;3102 CENTRO SUL
239;2011;3102;12;2011.12;0;3102 CENTRO SUL
240;2012;3102;1;2012.01;6;3102 CENTRO SUL
241;2012;3102;2;2012.02;5;3102 CENTRO SUL
242;2012;3102;3;2012.03;4;3102 CENTRO SUL
243;2012;3102;4;2012.04;5;3102 CENTRO SUL
244;2012;3102;5;2012.05;9;3102 CENTRO SUL
245;2012;3102;6;2012.06;3;3102 CENTRO SUL
246;2012;3102;7;2012.07;1;3102 CENTRO SUL
247;2012;3102;8;2012.08;0;3102 CENTRO SUL
248;2012;3102;9;2012.09;4;3102 CENTRO SUL
249;2012;3102;10;2012.10;2;3102 CENTRO SUL
250;2012;3102;11;2012.11;0;3102 CENTRO SUL
251;2012;3102;12;2012.12;3;3102 CENTRO SUL
252;2013;3102;1;2013.01;44;3102 CENTRO SUL
253;2013;3102;2;2013.02;52;3102 CENTRO SUL
254;2013;3102;3;2013.03;224;3102 CENTRO SUL
255;2013;3102;4;2013.04;257;3102 CENTRO SUL
256;2013;3102;5;2013.05;92;3102 CENTRO SUL
257;2013;3102;6;2013.06;23;3102 CENTRO SUL
258;2013;3102;7;2013.07;4;3102 CENTRO SUL
259;2013;3102;8;2013.08;1;3102 CENTRO SUL
260;2013;3102;9;2013.09;5;3102 CENTRO SUL
261;2013;3102;10;2013.10;6;3102 CENTRO SUL
262;2013;3102;11;2013.11;0;3102 CENTRO SUL
263;2013;3102;12;2013.12;3;3102 CENTRO SUL
264;2014;3102;1;2014.01;3;3102 CENTRO SUL
265;2014;3102;2;2014.02;21;3102 CENTRO SUL
266;2014;3102;3;2014.03;158;3102 CENTRO SUL
267;2014;3102;4;2014.04;432;3102 CENTRO SUL
268;2014;3102;5;2014.05;151;3102 CENTRO SUL
269;2014;3102;6;2014.06;24;3102 CENTRO SUL
270;2014;3102;7;2014.07;3;3102 CENTRO SUL
271;2014;3102;8;2014.08;4;3102 CENTRO SUL
272;2014;3102;9;2014.09;5;3102 CENTRO SUL
273;2014;3102;10;2014.10;1;3102 CENTRO SUL
274;2014;3102;11;2014.11;4;3102 CENTRO SUL
275;2014;3102;12;2014.12;4;3102 CENTRO SUL
276;2015;3102;1;2015.01;8;3102 CENTRO SUL
277;2015;3102;2;2015.02;15;3102 CENTRO SUL
278;2015;3102;3;2015.03;70;3102 CENTRO SUL
279;2015;3102;4;2015.04;266;3102 CENTRO SUL
280;2015;3102;5;2015.05;257;3102 CENTRO SUL
281;2015;3102;6;2015.06;68;3102 CENTRO SUL
282;2015;3102;7;2015.07;18;3102 CENTRO SUL
283;2015;3102;8;2015.08;1;3102 CENTRO SUL
284;2015;3102;9;2015.09;5;3102 CENTRO SUL
285;2015;3102;10;2015.10;13;3102 CENTRO SUL
286;2015;3102;11;2015.11;12;3102 CENTRO SUL
287;2015;3102;12;2015.12;54;3102 CENTRO SUL
288;2016;3102;1;2016.01;193;3102 CENTRO SUL
289;2016;3102;2;2016.02;1056;3102 CENTRO SUL
290;2016;3102;3;2016.03;2611;3102 CENTRO SUL
291;2016;3102;4;2016.04;3116;3102 CENTRO SUL
292;2016;3102;5;2016.05;1755;3102 CENTRO SUL
293;2016;3102;6;2016.06;275;3102 CENTRO SUL
294;2016;3102;7;2016.07;28;3102 CENTRO SUL
295;2016;3102;8;2016.08;7;3102 CENTRO SUL
296;2016;3102;9;2016.09;3;3102 CENTRO SUL
297;2016;3102;10;2016.10;3;3102 CENTRO SUL
298;2016;3102;11;2016.11;7;3102 CENTRO SUL
299;2016;3102;12;2016.12;28;3102 CENTRO SUL
300;2017;3102;1;2017.01;25;3102 CENTRO SUL
301;2017;3102;2;2017.02;25;3102 CENTRO SUL
302;2017;3102;3;2017.03;18;3102 CENTRO SUL
303;2017;3102;4;2017.04;11;3102 CENTRO SUL
304;2017;3102;5;2017.05;5;3102 CENTRO SUL
305;2017;3102;6;2017.06;3;3102 CENTRO SUL
306;2017;3102;7;2017.07;0;3102 CENTRO SUL
307;2017;3102;8;2017.08;0;3102 CENTRO SUL
308;2017;3102;9;2017.09;6;3102 CENTRO SUL
309;2017;3102;10;2017.10;9;3102 CENTRO SUL
310;2017;3102;11;2017.11;10;3102 CENTRO SUL
311;2017;3102;12;2017.12;9;3102 CENTRO SUL
312;2018;3102;1;2018.01;26;3102 CENTRO SUL
313;2018;3102;2;2018.02;26;3102 CENTRO SUL
314;2018;3102;3;2018.03;24;3102 CENTRO SUL
315;2018;3102;4;2018.04;27;3102 CENTRO SUL
316;2018;3102;5;2018.05;8;3102 CENTRO SUL
317;2018;3102;6;2018.06;5;3102 CENTRO SUL
318;2018;3102;7;2018.07;4;3102 CENTRO SUL
319;2018;3102;8;2018.08;2;3102 CENTRO SUL
320;2018;3102;9;2018.09;6;3102 CENTRO SUL
321;2018;3102;10;2018.10;7;3102 CENTRO SUL
322;2018;3102;11;2018.11;21;3102 CENTRO SUL
323;2018;3102;12;2018.12;22;3102 CENTRO SUL
324;2019;3102;1;2019.01;26;3102 CENTRO SUL
325;2019;3102;2;2019.02;38;3102 CENTRO SUL
326;2019;3102;3;2019.03;193;3102 CENTRO SUL
327;2019;3102;4;2019.04;828;3102 CENTRO SUL
328;2019;3102;5;2019.05;987;3102 CENTRO SUL
329;2019;3102;6;2019.06;292;3102 CENTRO SUL
330;2019;3102;7;2019.07;52;3102 CENTRO SUL
331;2019;3102;8;2019.08;14;3102 CENTRO SUL
332;2019;3102;9;2019.09;9;3102 CENTRO SUL
333;2019;3102;10;2019.10;25;3102 CENTRO SUL
334;2019;3102;11;2019.11;18;3102 CENTRO SUL
335;2019;3102;12;2019.12;15;3102 CENTRO SUL
336;2020;3102;1;2020.01;43;3102 CENTRO SUL
337;2020;3102;2;2020.02;46;3102 CENTRO SUL
338;2020;3102;3;2020.03;67;3102 CENTRO SUL
339;2020;3102;4;2020.04;59;3102 CENTRO SUL
340;2020;3102;5;2020.05;57;3102 CENTRO SUL
341;2020;3102;6;2020.06;20;3102 CENTRO SUL
342;2020;3102;7;2020.07;18;3102 CENTRO SUL
343;2020;3102;8;2020.08;2;3102 CENTRO SUL
344;2020;3102;9;2020.09;3;3102 CENTRO SUL
345;2020;3102;10;2020.10;12;3102 CENTRO SUL
346;2020;3102;11;2020.11;11;3102 CENTRO SUL
347;2020;3102;12;2020.12;11;3102 CENTRO SUL
348;2021;3102;1;2021.01;16;3102 CENTRO SUL
349;2021;3102;2;2021.02;13;3102 CENTRO SUL
350;2021;3102;3;2021.03;41;3102 CENTRO SUL
351;2021;3102;4;2021.04;81;3102 CENTRO SUL
352;2021;3102;5;2021.05;82;3102 CENTRO SUL
353;2021;3102;6;2021.06;58;3102 CENTRO SUL
354;2021;3102;7;2021.07;12;3102 CENTRO SUL
355;2021;3102;8;2021.08;6;3102 CENTRO SUL
356;2021;3102;9;2021.09;10;3102 CENTRO SUL
357;2021;3102;10;2021.10;4;3102 CENTRO SUL
358;2021;3102;11;2021.11;11;3102 CENTRO SUL
359;2021;3102;12;2021.12;26;3102 CENTRO SUL
360;2007;3103;1;2007.01;322;3103 CENTRO
361;2007;3103;2;2007.02;729;3103 CENTRO
362;2007;3103;3;2007.03;2203;3103 CENTRO
363;2007;3103;4;2007.04;3350;3103 CENTRO
364;2007;3103;5;2007.05;2035;3103 CENTRO
365;2007;3103;6;2007.06;355;3103 CENTRO
366;2007;3103;7;2007.07;78;3103 CENTRO
367;2007;3103;8;2007.08;32;3103 CENTRO
368;2007;3103;9;2007.09;14;3103 CENTRO
369;2007;3103;10;2007.10;31;3103 CENTRO
370;2007;3103;11;2007.11;42;3103 CENTRO
371;2007;3103;12;2007.12;57;3103 CENTRO
372;2008;3103;1;2008.01;266;3103 CENTRO
373;2008;3103;2;2008.02;611;3103 CENTRO
374;2008;3103;3;2008.03;3374;3103 CENTRO
375;2008;3103;4;2008.04;8284;3103 CENTRO
376;2008;3103;5;2008.05;5589;3103 CENTRO
377;2008;3103;6;2008.06;1471;3103 CENTRO
378;2008;3103;7;2008.07;148;3103 CENTRO
379;2008;3103;8;2008.08;49;3103 CENTRO
380;2008;3103;9;2008.09;33;3103 CENTRO
381;2008;3103;10;2008.10;35;3103 CENTRO
382;2008;3103;11;2008.11;166;3103 CENTRO
383;2008;3103;12;2008.12;269;3103 CENTRO
384;2009;3103;1;2009.01;794;3103 CENTRO
385;2009;3103;2;2009.02;2023;3103 CENTRO
386;2009;3103;3;2009.03;7045;3103 CENTRO
387;2009;3103;4;2009.04;7936;3103 CENTRO
388;2009;3103;5;2009.05;4855;3103 CENTRO
389;2009;3103;6;2009.06;946;3103 CENTRO
390;2009;3103;7;2009.07;269;3103 CENTRO
391;2009;3103;8;2009.08;84;3103 CENTRO
392;2009;3103;9;2009.09;31;3103 CENTRO
393;2009;3103;10;2009.10;56;3103 CENTRO
394;2009;3103;11;2009.11;183;3103 CENTRO
395;2009;3103;12;2009.12;571;3103 CENTRO
396;2010;3103;1;2010.01;3171;3103 CENTRO
397;2010;3103;2;2010.02;10778;3103 CENTRO
398;2010;3103;3;2010.03;27533;3103 CENTRO
399;2010;3103;4;2010.04;33694;3103 CENTRO
400;2010;3103;5;2010.05;19943;3103 CENTRO
401;2010;3103;6;2010.06;2402;3103 CENTRO
402;2010;3103;7;2010.07;580;3103 CENTRO
403;2010;3103;8;2010.08;197;3103 CENTRO
404;2010;3103;9;2010.09;174;3103 CENTRO
405;2010;3103;10;2010.10;138;3103 CENTRO
406;2010;3103;11;2010.11;220;3103 CENTRO
407;2010;3103;12;2010.12;305;3103 CENTRO
408;2011;3103;1;2011.01;851;3103 CENTRO
409;2011;3103;2;2011.02;1139;3103 CENTRO
410;2011;3103;3;2011.03;1257;3103 CENTRO
411;2011;3103;4;2011.04;1303;3103 CENTRO
412;2011;3103;5;2011.05;913;3103 CENTRO
413;2011;3103;6;2011.06;248;3103 CENTRO
414;2011;3103;7;2011.07;72;3103 CENTRO
415;2011;3103;8;2011.08;59;3103 CENTRO
416;2011;3103;9;2011.09;52;3103 CENTRO
417;2011;3103;10;2011.10;75;3103 CENTRO
418;2011;3103;11;2011.11;93;3103 CENTRO
419;2011;3103;12;2011.12;126;3103 CENTRO
420;2012;3103;1;2012.01;325;3103 CENTRO
421;2012;3103;2;2012.02;264;3103 CENTRO
422;2012;3103;3;2012.03;421;3103 CENTRO
423;2012;3103;4;2012.04;554;3103 CENTRO
424;2012;3103;5;2012.05;533;3103 CENTRO
425;2012;3103;6;2012.06;381;3103 CENTRO
426;2012;3103;7;2012.07;173;3103 CENTRO
427;2012;3103;8;2012.08;64;3103 CENTRO
428;2012;3103;9;2012.09;74;3103 CENTRO
429;2012;3103;10;2012.10;106;3103 CENTRO
430;2012;3103;11;2012.11;103;3103 CENTRO
431;2012;3103;12;2012.12;190;3103 CENTRO
432;2013;3103;1;2013.01;3028;3103 CENTRO
433;2013;3103;2;2013.02;19287;3103 CENTRO
434;2013;3103;3;2013.03;91836;3103 CENTRO
435;2013;3103;4;2013.04;83809;3103 CENTRO
436;2013;3103;5;2013.05;17232;3103 CENTRO
437;2013;3103;6;2013.06;3037;3103 CENTRO
438;2013;3103;7;2013.07;440;3103 CENTRO
439;2013;3103;8;2013.08;159;3103 CENTRO
440;2013;3103;9;2013.09;181;3103 CENTRO
441;2013;3103;10;2013.10;216;3103 CENTRO
442;2013;3103;11;2013.11;336;3103 CENTRO
443;2013;3103;12;2013.12;479;3103 CENTRO
444;2014;3103;1;2014.01;1111;3103 CENTRO
445;2014;3103;2;2014.02;1657;3103 CENTRO
446;2014;3103;3;2014.03;1457;3103 CENTRO
447;2014;3103;4;2014.04;1840;3103 CENTRO
448;2014;3103;5;2014.05;1272;3103 CENTRO
449;2014;3103;6;2014.06;698;3103 CENTRO
450;2014;3103;7;2014.07;266;3103 CENTRO
451;2014;3103;8;2014.08;114;3103 CENTRO
452;2014;3103;9;2014.09;123;3103 CENTRO
453;2014;3103;10;2014.10;177;3103 CENTRO
454;2014;3103;11;2014.11;179;3103 CENTRO
455;2014;3103;12;2014.12;255;3103 CENTRO
456;2015;3103;1;2015.01;802;3103 CENTRO
457;2015;3103;2;2015.02;1571;3103 CENTRO
458;2015;3103;3;2015.03;7460;3103 CENTRO
459;2015;3103;4;2015.04;21802;3103 CENTRO
460;2015;3103;5;2015.05;23691;3103 CENTRO
461;2015;3103;6;2015.06;7204;3103 CENTRO
462;2015;3103;7;2015.07;1491;3103 CENTRO
463;2015;3103;8;2015.08;524;3103 CENTRO
464;2015;3103;9;2015.09;334;3103 CENTRO
465;2015;3103;10;2015.10;339;3103 CENTRO
466;2015;3103;11;2015.11;1396;3103 CENTRO
467;2015;3103;12;2015.12;5154;3103 CENTRO
468;2016;3103;1;2016.01;22179;3103 CENTRO
469;2016;3103;2;2016.02;74972;3103 CENTRO
470;2016;3103;3;2016.03;101751;3103 CENTRO
471;2016;3103;4;2016.04;75802;3103 CENTRO
472;2016;3103;5;2016.05;26351;3103 CENTRO
473;2016;3103;6;2016.06;5002;3103 CENTRO
474;2016;3103;7;2016.07;1153;3103 CENTRO
475;2016;3103;8;2016.08;610;3103 CENTRO
476;2016;3103;9;2016.09;377;3103 CENTRO
477;2016;3103;10;2016.10;412;3103 CENTRO
478;2016;3103;11;2016.11;375;3103 CENTRO
479;2016;3103;12;2016.12;669;3103 CENTRO
480;2017;3103;1;2017.01;784;3103 CENTRO
481;2017;3103;2;2017.02;873;3103 CENTRO
482;2017;3103;3;2017.03;783;3103 CENTRO
483;2017;3103;4;2017.04;451;3103 CENTRO
484;2017;3103;5;2017.05;371;3103 CENTRO
485;2017;3103;6;2017.06;196;3103 CENTRO
486;2017;3103;7;2017.07;90;3103 CENTRO
487;2017;3103;8;2017.08;109;3103 CENTRO
488;2017;3103;9;2017.09;104;3103 CENTRO
489;2017;3103;10;2017.10;184;3103 CENTRO
490;2017;3103;11;2017.11;233;3103 CENTRO
491;2017;3103;12;2017.12;251;3103 CENTRO
492;2018;3103;1;2018.01;325;3103 CENTRO
493;2018;3103;2;2018.02;254;3103 CENTRO
494;2018;3103;3;2018.03;294;3103 CENTRO
495;2018;3103;4;2018.04;331;3103 CENTRO
496;2018;3103;5;2018.05;265;3103 CENTRO
497;2018;3103;6;2018.06;134;3103 CENTRO
498;2018;3103;7;2018.07;104;3103 CENTRO
499;2018;3103;8;2018.08;124;3103 CENTRO
500;2018;3103;9;2018.09;104;3103 CENTRO
501;2018;3103;10;2018.10;204;3103 CENTRO
502;2018;3103;11;2018.11;293;3103 CENTRO
503;2018;3103;12;2018.12;554;3103 CENTRO
504;2019;3103;1;2019.01;2997;3103 CENTRO
505;2019;3103;2;2019.02;13372;3103 CENTRO
506;2019;3103;3;2019.03;41790;3103 CENTRO
507;2019;3103;4;2019.04;96793;3103 CENTRO
508;2019;3103;5;2019.05;103401;3103 CENTRO
509;2019;3103;6;2019.06;29894;3103 CENTRO
510;2019;3103;7;2019.07;5086;3103 CENTRO
511;2019;3103;8;2019.08;985;3103 CENTRO
512;2019;3103;9;2019.09;1103;3103 CENTRO
513;2019;3103;10;2019.10;727;3103 CENTRO
514;2019;3103;11;2019.11;441;3103 CENTRO
515;2019;3103;12;2019.12;605;3103 CENTRO
516;2020;3103;1;2020.01;1128;3103 CENTRO
517;2020;3103;2;2020.02;2250;3103 CENTRO
518;2020;3103;3;2020.03;4034;3103 CENTRO
519;2020;3103;4;2020.04;3557;3103 CENTRO
520;2020;3103;5;2020.05;2254;3103 CENTRO
521;2020;3103;6;2020.06;999;3103 CENTRO
522;2020;3103;7;2020.07;590;3103 CENTRO
523;2020;3103;8;2020.08;277;3103 CENTRO
524;2020;3103;9;2020.09;321;3103 CENTRO
525;2020;3103;10;2020.10;278;3103 CENTRO
